customer_id,date,consumption,billing_amount,customer_type,meter_type,location,fraud_class
C10053,2019-01-26,21.04127236149717,36.56190854224576,Residential,Smart,Center,0
C10078,2018-11-27,49.56770664026227,79.35155996039342,Commercial,Analog,Center,0
C10059,2018-08-29,42.26118746231599,68.39178119347397,Residential,Analog,Center,0
C10089,2022-10-07,10.702001799197964,21.053002698796945,Residential,Analog,Irbid_East,0
C10008,2022-04-10,98.27615793459628,152.4142369018944,Commercial,Analog,Irbid_South,0
C10078,2019-09-23,50.890183044433165,81.33527456664974,Commercial,Analog,Center,0
C10073,2020-06-19,45.62142806345059,73.43214209517588,Residential,Digital,Irbid_South,0
C10053,2020-10-17,37.9626906911338,61.9440360367007,Residential,Smart,Center,0
C10008,2022-01-10,52.77590680548626,84.16386020822938,Commercial,Analog,Irbid_South,0
C10020,2019-11-22,9.836351572419344,19.754527358629016,Residential,Digital,Irbid_East,0
C10068,2019-08-24,35.847128892341495,58.770693338512245,Residential,Analog,Irbid_South,0
C10097,2020-08-18,70.78647305907533,111.17970958861301,Commercial,Analog,Center,0
C10096,2022-04-10,22.185884585986685,38.27882687898003,Residential,Analog,Center,0
C10040,2022-11-06,27.3495910270266,46.0243865405399,Residential,Analog,Irbid_West,0
C10078,2018-09-28,61.39964885936001,97.09947328904002,Commercial,Analog,Center,0
C10090,2021-07-14,46.48479565383178,74.72719348074767,Residential,Digital,Irbid_West,0
C10009,2022-06-09,30.155452312691274,50.233178469036915,Residential,Analog,Irbid_East,0
C10018,2018-07-30,25.469747305505496,43.204620958258246,Residential,Digital,Irbid_West,1
C10048,2021-06-14,46.1521717649673,74.22825764745095,Residential,Digital,Irbid_West,0
C10001,2019-11-22,,41.364689226933635,Residential,Analog,Center,0
C10092,2019-01-26,19.4931421184906,34.2397131777359,Residential,Analog,Irbid_North,0
C10076,2019-11-22,214.49302664938466,37.17395399740769,Residential,Analog,Irbid_South,0
C10047,2020-10-17,31.908021394202912,52.86203209130437,Residential,Analog,Irbid_North,0
C10077,2019-09-23,23.783445292581103,40.67516793887165,Residential,Digital,Irbid_East,0
C10094,2020-09-17,34.405753707175705,56.60863056076356,Residential,Digital,Irbid_South,0
C10026,2019-08-24,19.028141894949492,33.542212842424235,Residential,Analog,Irbid_East,0
C10085,2018-10-28,26.29186775463536,44.437801631953036,Residential,Analog,Irbid_North,0
C10044,2019-08-24,26.069984635457004,44.104976953185506,Residential,Digital,Center,0
C10041,2018-06-30,65.22976043298146,102.8446406494722,Commercial,Analog,Irbid_North,0
C10055,2018-01-01,14.567092307495242,26.850638461242863,Residential,Analog,Irbid_West,0
C10037,2018-08-29,20.35235802770159,35.52853704155238,Residential,Analog,Irbid_South,0
C10089,2021-01-15,7.846065614141997,16.769098421212995,Residential,Analog,Irbid_East,0
C10051,2020-02-20,17.182301761462632,30.77345264219395,Residential,Digital,Irbid_South,0
C10083,2019-04-26,171.97432562340057,262.9614884351009,Industrial,Digital,Irbid_North,0
C10059,2019-12-22,,42.445219497425725,Residential,Analog,Center,0
C10058,2022-09-07,349.7724113790308,529.6586170685462,Industrial,Analog,Irbid_West,0
C10061,2021-03-16,18.150567849401824,32.225851774102736,Residential,Analog,Irbid_South,0
C10026,2021-09-12,16.185959646846886,29.27893947027033,Residential,Analog,Irbid_East,0
C10083,2020-01-21,151.00453069042962,231.5067960356444,Industrial,Digital,Irbid_North,0
C10077,2019-03-27,21.029883821440674,36.54482573216101,Residential,Digital,Irbid_East,0
C10018,2018-12-27,17.751242750961325,31.626864126441987,Residential,Digital,Irbid_West,1
C10088,2021-11-11,24.756810479783052,42.13521571967458,Residential,Analog,Irbid_South,0
C10068,2018-05-31,33.18112164540047,54.7716824681007,Residential,Analog,Irbid_South,0
C10011,2020-02-20,,15.234962691085729,Residential,Digital,Irbid_South,0
C10012,2021-10-12,93.76460014945063,145.64690022417594,Commercial,Analog,Irbid_North,0
C10065,2020-02-20,17.591150404094176,31.386725606141262,Residential,Digital,Center,0
C10001,2021-01-15,23.665314095733393,40.49797114360009,Residential,Analog,Center,0
C10018,2019-07-25,29.428072918426793,49.14210937764019,Residential,Digital,Irbid_West,1
C10078,2020-09-17,61.87243098277072,97.80864647415609,Commercial,Analog,Center,0
C10078,2021-08-13,68.61813608127883,107.92720412191825,Commercial,Analog,Center,0
C10019,2022-01-10,18.813638719555513,33.22045807933327,Residential,Analog,Irbid_West,0
C10077,2021-05-15,26.240240650932602,44.3603609763989,Residential,Digital,Irbid_East,0
C10043,2019-11-22,7.319587254564149,15.979380881846224,Residential,Analog,Irbid_West,0
C10057,2021-07-14,39.77293014252224,64.65939521378337,Residential,Analog,Center,0
C10043,2022-01-10,7.407295194069314,16.110942791103973,Residential,Analog,Irbid_West,0
C10090,2019-10-23,30.33558505854615,50.50337758781923,Residential,Digital,Irbid_West,0
C10031,2018-07-30,37.30267038007808,60.95400557011712,Residential,Analog,Irbid_West,0
C10032,2018-12-27,58.0218511565578,92.0327767348367,Commercial,Analog,Irbid_West,1
C10085,2019-09-23,29.882232935916242,49.82334940387436,Residential,Analog,Irbid_North,0
C10080,2022-06-09,21.030539253133217,36.54580887969983,Residential,Digital,Irbid_East,0
C10006,2018-08-29,128.29505705289577,197.44258557934364,Commercial,Digital,Irbid_South,0
C10075,2021-11-11,10.158513810909696,20.237770716364544,Residential,Smart,Irbid_South,0
C10079,2020-08-18,37.40139748977565,61.10209623466347,Residential,Digital,Irbid_North,0
C10084,2018-01-31,21.979106806755183,37.968660210132775,Residential,Analog,Irbid_North,0
C10046,2018-05-01,26.637323383049512,44.95598507457427,Residential,Digital,Irbid_West,0
C10097,2020-12-16,28.989744876034347,48.48461731405152,Commercial,Analog,Center,0
C10020,2022-11-06,10.748144173706809,21.122216260560215,Residential,Digital,Irbid_East,0
C10049,2018-06-30,50.18155863320186,80.27233794980279,Residential,Analog,Irbid_South,0
C10029,2019-02-25,38.951080131267716,63.426620196901574,Commercial,Analog,Irbid_South,1
C10069,2019-02-25,8.758424846096272,18.137637269144406,Residential,Analog,Irbid_South,0
C10089,2019-04-26,10.785061493717803,21.177592240576704,Residential,Analog,Irbid_East,0
C10061,2018-08-29,36.56636424959583,59.84954637439374,Residential,Analog,Irbid_South,0
C10047,2019-04-26,27.728432184114283,46.592648276171424,Residential,Analog,Irbid_North,0
C10086,2020-01-21,23.965634599136393,40.94845189870459,Residential,Analog,Center,0
C10095,2019-03-27,24.091961947174006,41.137942920761006,Residential,Analog,Irbid_West,1
C10067,2021-10-12,18.674316996097918,33.01147549414688,Residential,Analog,Center,0
C10082,2020-05-20,40.2783236434924,65.4174854652386,Residential,Analog,Irbid_East,1
C10002,2019-12-22,38.009773400630365,62.01466010094555,Commercial,Analog,Irbid_South,0
C10091,2018-07-30,16.740643516693613,30.11096527504042,Residential,Smart,Irbid_South,0
C10098,2022-05-10,67.57361264965371,106.36041897448057,Commercial,Analog,Irbid_South,0
C10028,2018-01-01,18.873498259689832,33.31024738953475,Residential,Analog,Irbid_South,0
C10023,2020-10-17,29.429098649809603,49.143647974714405,Residential,Digital,Irbid_West,0
C10097,2021-10-12,44.18365865063217,71.27548797594825,Commercial,Analog,Center,0
C10029,2020-02-20,45.94411616337874,73.9161742450681,Commercial,Analog,Irbid_South,1
C10047,2021-07-14,45.99054066595397,73.98581099893096,Residential,Analog,Irbid_North,0
C10045,2018-10-28,77.02840388836718,120.54260583255078,Commercial,Digital,Center,0
C10023,2019-12-22,20.96922636433864,36.45383954650796,Residential,Digital,Irbid_West,0
C10091,2020-07-19,20.132899428199213,35.19934914229882,Residential,Smart,Irbid_South,0
C10069,2020-09-17,12.535759512385479,23.803639268578216,Residential,Analog,Irbid_South,0
C10073,2018-04-01,32.68296654808643,54.024449822129654,Residential,Digital,Irbid_South,0
C10061,2022-02-09,19.193239683742643,33.78985952561396,Residential,Analog,Irbid_South,0
C10018,2020-05-20,24.960090680987307,4.58868929225545,Residential,Digital,Irbid_West,1
C10041,2021-03-16,39.22094147296684,63.831412209450264,Commercial,Analog,Irbid_North,0
C10098,2019-10-23,57.803810556130514,91.70571583419577,Commercial,Analog,Irbid_South,0
C10009,2019-09-23,30.142410640272374,50.21361596040856,Residential,Analog,Irbid_East,0
C10072,2022-05-10,29.949997247947802,49.9249958719217,Residential,Analog,Irbid_West,0
C10093,2019-12-22,15.910529604108172,28.86579440616226,Residential,Analog,Irbid_East,0
C10094,2018-05-01,36.3291651317379,59.49374769760685,Residential,Digital,Irbid_South,0
C10039,2022-09-07,24.436727983799614,41.65509197569942,Residential,Digital,Irbid_South,0
C10096,2019-03-27,20.85677078587371,36.28515617881057,Residential,Analog,Center,0
C10010,2018-05-01,124.1559526247956,191.2339289371934,Commercial,Analog,Irbid_East,0
C10042,2022-05-10,10.442938785538903,20.664408178308356,Residential,Analog,Irbid_West,0
C10021,2022-05-10,17.183246981067985,30.77487047160198,Residential,Analog,Center,0
C10002,2020-09-17,73.35162607468575,115.02743911202863,Commercial,Analog,Irbid_South,0
C10095,2021-07-14,-5.742753240488745,5.0,Residential,Analog,Irbid_West,1
C10004,2021-12-11,0.24701994380306613,5.3705299157046,Residential,Analog,Center,1
C10040,2018-05-01,32.53567552170838,53.80351328256256,Residential,Analog,Irbid_West,0
C10090,2018-03-02,23.438129538444677,40.15719430766701,Residential,Digital,Irbid_West,0
C10040,2021-11-11,29.2778285206041,48.91674278090615,Residential,Analog,Irbid_West,0
C10075,2018-08-29,18.844688721184045,33.26703308177607,Residential,Smart,Irbid_South,0
C10015,2022-05-10,69.21335727446652,4.71314999803071,Commercial,Digital,Irbid_North,1
C10043,2022-03-11,9.496820101740996,19.245230152611494,Residential,Analog,Irbid_West,0
C10072,2020-04-20,25.265128208453888,42.89769231268083,Residential,Analog,Irbid_West,0
C10006,2019-11-22,76.80590607960895,120.20885911941342,Commercial,Digital,Irbid_South,0
C10036,2020-03-21,12.708706862265744,24.063060293398618,Residential,Analog,Center,1
C10033,2019-09-23,115.14608319144739,177.7191247871711,Commercial,Smart,Center,0
C10042,2019-09-23,12.388927429364845,23.58339114404727,Residential,Analog,Irbid_West,0
C10066,2018-05-31,68.85063588834691,108.27595383252037,Commercial,Analog,Irbid_East,0
C10087,2021-12-11,0.0,5.0,Residential,Analog,Center,1
C10050,2021-04-15,18.08818167645982,32.13227251468973,Residential,Analog,Irbid_East,0
C10080,2022-07-09,24.549227448737835,41.82384117310675,Residential,Digital,Irbid_East,0
C10008,2019-07-25,133.17254353896914,204.7588153084537,Commercial,Analog,Irbid_South,0
C10005,2022-08-08,31.91178803495854,52.867682052437814,Residential,Digital,Irbid_West,0
C10024,2021-04-15,33.759352189786576,55.63902828467987,Residential,Analog,Irbid_North,0
C10010,2022-11-06,75.77563328817831,118.66344993226747,Commercial,Analog,Irbid_East,0
C10036,2018-05-01,25.005239341818324,42.50785901272749,Residential,Analog,Center,1
C10059,2018-09-28,43.44578437513525,70.16867656270287,Residential,Analog,Center,0
C10046,2018-07-30,35.45439094549538,58.18158641824307,Residential,Digital,Irbid_West,0
C10072,2020-10-17,21.482417796887667,37.223626695331504,Residential,Analog,Irbid_West,0
C10089,2018-12-27,7.781182166327461,16.671773249491192,Residential,Analog,Irbid_East,0
C10003,2021-01-15,11.519611613037206,22.27941741955581,Residential,Analog,Irbid_West,0
C10035,2022-03-11,21.99587779160738,37.99381668741107,Residential,Digital,Irbid_West,0
C10076,2019-08-24,33.09951427657251,54.649271414858774,Residential,Analog,Irbid_South,0
C10041,2018-07-30,77.41103246431963,121.11654869647944,Commercial,Analog,Irbid_North,0
C10066,2020-09-17,65.53890090493722,103.30835135740583,Commercial,Analog,Irbid_East,0
C10093,2021-11-11,18.592103894982465,32.888155842473694,Residential,Analog,Irbid_East,0
C10079,2019-12-22,21.403353857679427,37.10503078651914,Residential,Digital,Irbid_North,0
C10043,2018-01-31,9.350396020764094,19.02559403114614,Residential,Analog,Irbid_West,0
C10093,2018-06-30,28.23299504847178,47.34949257270767,Residential,Analog,Irbid_East,0
C10037,2018-10-28,17.851642230872425,31.777463346308636,Residential,Analog,Irbid_South,0
C10035,2022-07-09,34.88352357674898,57.32528536512346,Residential,Digital,Irbid_West,0
C10067,2022-07-09,26.86795341573093,45.30193012359639,Residential,Analog,Center,0
C10044,2019-06-25,28.424478621306335,47.6367179319595,Residential,Digital,Center,0
C10055,2022-02-09,16.198756236908057,29.298134355362087,Residential,Analog,Irbid_West,0
C10033,2020-07-19,124.8212078849626,192.2318118274439,Commercial,Smart,Center,0
C10043,2018-04-01,11.528654187363541,22.29298128104531,Residential,Analog,Irbid_West,0
C10003,2020-12-16,,30.222783737964544,Residential,Analog,Irbid_West,0
C10013,2020-11-16,25.832057801928833,43.74808670289325,Residential,Digital,Irbid_South,0
C10025,2021-09-12,15.650347162634668,28.475520743952003,Residential,Digital,Center,0
C10064,2021-09-12,37.213341000588265,60.8200115008824,Residential,Analog,Irbid_West,0
C10085,2018-09-28,36.813128367008765,60.219692550513145,Residential,Analog,Irbid_North,0
C10001,2020-07-19,44.476859282021394,71.71528892303209,Residential,Analog,Center,0
C10047,2021-09-12,40.80462109643496,66.20693164465243,Residential,Analog,Irbid_North,0
C10047,2019-12-22,23.46681559221942,40.20022338832913,Residential,Analog,Irbid_North,0
C10089,2022-02-09,5.931947584261131,13.897921376391697,Residential,Analog,Irbid_East,0
C10004,2021-05-15,,7.429084329675696,Residential,Analog,Center,1
C10014,2020-08-18,18.277385736360447,32.41607860454067,Residential,Digital,Center,1
C10047,2020-04-20,34.89268714665077,57.33903071997616,Residential,Analog,Irbid_North,0
C10069,2018-07-30,13.47095653770224,25.20643480655336,Residential,Analog,Irbid_South,0
C10095,2020-07-19,47.266853477593855,75.90028021639078,Residential,Analog,Irbid_West,1
C10063,2021-02-14,20.279062058242882,35.41859308736432,Residential,Smart,Center,0
C10042,2022-09-07,15.148610302574465,27.722915453861695,Residential,Analog,Irbid_West,0
C10068,2018-08-29,35.53119340116961,58.29679010175441,Residential,Analog,Irbid_South,0
C10003,2022-09-07,20.90521366755447,36.3578205013317,Residential,Analog,Irbid_West,0
C10080,2018-10-28,17.644088678942342,31.466133018413515,Residential,Digital,Irbid_East,0
C10040,2018-10-28,28.683801571347352,48.02570235702103,Residential,Analog,Irbid_West,0
C10039,2022-11-06,17.35712229193809,31.035683437907135,Residential,Digital,Irbid_South,0
C10084,2019-11-22,25.100487314793764,42.650730972190644,Residential,Analog,Irbid_North,0
C10095,2021-01-15,19.24168593785751,33.86252890678627,Residential,Analog,Irbid_West,1
C10076,2020-08-18,34.99867625894806,57.49801438842209,Residential,Analog,Irbid_South,0
C10020,2020-11-16,11.90540515421821,22.858107731327316,Residential,Digital,Irbid_East,0
C10009,2022-10-07,25.59675649319913,43.39513473979869,Residential,Analog,Irbid_East,0
C10051,2022-01-10,16.174437791943188,29.26165668791478,Residential,Digital,Irbid_South,0
C10081,2019-10-23,41.456915057439545,67.18537258615932,Residential,Digital,Irbid_North,0
C10025,2018-08-29,16.167564457840623,29.251346686760932,Residential,Digital,Center,0
C10048,2018-09-28,37.642291042158284,61.46343656323742,Residential,Digital,Irbid_West,0
C10033,2019-10-23,103.83283067981758,160.74924601972637,Commercial,Smart,Center,0
C10032,2020-09-17,3.284017907449796,9.926026861174694,Commercial,Analog,Irbid_West,1
C10081,2021-11-11,36.029946907766224,59.04492036164933,Residential,Digital,Irbid_North,0
C10048,2020-06-19,40.20700878490661,65.31051317735992,Residential,Digital,Irbid_West,0
C10014,2019-08-24,21.47670992528517,37.21506488792775,Residential,Digital,Center,1
C10063,2021-01-15,13.184301725575125,24.776452588362687,Residential,Smart,Center,0
C10010,2020-01-21,85.614511259567,133.4217668893505,Commercial,Analog,Irbid_East,0
C10035,2019-01-26,15.197647479316174,27.79647121897426,Residential,Digital,Irbid_West,0
C10066,2018-04-01,55.41092193317294,88.11638289975942,Commercial,Analog,Irbid_East,0
C10031,2021-01-15,17.33258540396935,30.998878105954027,Residential,Analog,Irbid_West,0
C10044,2021-01-15,11.67667178330311,22.515007674954667,Residential,Digital,Center,0
C10061,2020-04-20,24.761220452067377,42.141830678101066,Residential,Analog,Irbid_South,0
C10071,2022-03-11,32.31853473717659,53.47780210576489,Commercial,Analog,Irbid_East,0
C10002,2019-08-24,85.70899089664974,133.5634863449746,Commercial,Analog,Irbid_South,0
C10089,2022-09-07,13.540667880989863,25.311001821484794,Residential,Analog,Irbid_East,0
C10053,2018-08-29,41.84218271452176,67.76327407178265,Residential,Smart,Center,0
C10004,2022-05-10,5.285035857354278,12.927553786031417,Residential,Analog,Center,1
C10096,2021-11-11,23.605917417269765,40.40887612590465,Residential,Analog,Center,0
C10054,2020-06-19,19.57134267387159,34.35701401080739,Residential,Digital,Center,0
C10005,2019-02-25,19.81107038508155,34.716605577622325,Residential,Digital,Irbid_West,0
C10030,2018-07-30,38.45183195396206,62.6777479309431,Residential,Analog,Irbid_East,0
C10094,2018-08-29,42.80808687286215,69.21213030929323,Residential,Digital,Irbid_South,0
C10066,2019-07-25,70.81955832341927,111.22933748512891,Commercial,Analog,Irbid_East,0
C10068,2020-11-16,22.273392093464132,38.410088140196194,Residential,Analog,Irbid_South,0
C10063,2019-05-26,24.63896102470232,41.958441537053474,Residential,Smart,Center,0
C10033,2021-06-14,129.6433772837094,199.46506592556412,Commercial,Smart,Center,0
C10012,2018-12-27,82.66225815551664,128.99338723327497,Commercial,Analog,Irbid_North,0
C10035,2020-08-18,34.137385294340895,56.20607794151134,Residential,Digital,Irbid_West,0
C10067,2021-05-15,20.097063009886313,35.14559451482947,Residential,Analog,Center,0
C10026,2018-01-31,7.9091140796697355,16.863671119504602,Residential,Analog,Irbid_East,0
C10062,2020-07-19,68.0527211972241,107.07908179583615,Commercial,Analog,Irbid_West,0
C10051,2019-09-23,,47.994578360557085,Residential,Digital,Irbid_South,0
C10086,2021-02-14,16.238567064665173,29.357850596997757,Residential,Analog,Center,0
C10019,2019-05-26,28.49564367691235,47.74346551536853,Residential,Analog,Irbid_West,0
C10087,2020-11-16,0.0,5.0,Residential,Analog,Center,1
C10001,2019-02-25,19.81251845230453,34.718777678456796,Residential,Analog,Center,0
C10048,2021-08-13,38.36574181296445,62.54861271944668,Residential,Digital,Irbid_West,0
C10029,2021-10-12,6.318759219111399,14.478138828667099,Commercial,Analog,Irbid_South,1
C10044,2019-02-25,17.92907590054381,31.89361385081572,Residential,Digital,Center,0
C10021,2021-06-14,19.722335627150535,34.583503440725806,Residential,Analog,Center,0
C10028,2021-09-12,37.93951820112202,61.909277301683034,Residential,Analog,Irbid_South,0
C10072,2020-12-16,15.180772240956516,27.771158361434775,Residential,Analog,Irbid_West,0
C10034,2019-10-23,182.094161756858,278.14124263528697,Industrial,Digital,Irbid_West,0
C10093,2022-02-09,18.301147879650472,32.45172181947571,Residential,Analog,Irbid_East,0
C10047,2019-09-23,40.464717305915855,65.69707595887378,Residential,Analog,Irbid_North,0
C10099,2020-06-19,59.13686944284778,93.70530416427167,Commercial,Analog,Irbid_South,0
C10095,2022-09-07,42.23059860812837,68.34589791219256,Residential,Analog,Irbid_West,1
C10090,2018-11-27,33.90747800370538,55.86121700555807,Residential,Digital,Irbid_West,0
C10068,2019-03-27,24.74855824192298,42.12283736288447,Residential,Analog,Irbid_South,0
C10083,2021-07-14,270.4745232838808,410.7117849258212,Industrial,Digital,Irbid_North,0
C10088,2021-07-14,48.55963342539258,77.83945013808888,Residential,Analog,Irbid_South,0
C10032,2018-01-01,41.25630112825008,66.88445169237512,Commercial,Analog,Irbid_West,1
C10087,2018-01-01,10.048356072861694,20.07253410929254,Residential,Analog,Center,1
C10014,2020-04-20,14.825223096244738,27.237834644367105,Residential,Digital,Center,1
C10009,2020-02-20,20.83092136469103,36.24638204703655,Residential,Analog,Irbid_East,0
C10053,2018-09-28,35.62670925546354,58.44006388319531,Residential,Smart,Center,0
C10019,2021-03-16,22.276957029759814,38.41543554463972,Residential,Analog,Irbid_West,0
C10075,2018-05-31,13.22143842141877,24.832157632128155,Residential,Smart,Irbid_South,0
C10001,2022-02-09,27.456297687520518,46.18444653128078,Residential,Analog,Center,0
C10088,2020-06-19,43.9791667765008,70.9687501647512,Residential,Analog,Irbid_South,0
C10017,2019-05-26,17.865287635669553,31.79793145350433,Residential,Analog,Irbid_West,0
C10100,2021-09-12,34.50246395979179,56.75369593968769,Residential,Analog,Center,0
C10039,2020-12-16,12.170915883202971,23.256373824804456,Residential,Digital,Irbid_South,0
C10064,2018-07-30,33.84189663696355,55.76284495544532,Residential,Analog,Irbid_West,0
C10073,2020-12-16,26.922995601338165,45.38449340200725,Residential,Digital,Irbid_South,0
C10094,2019-11-22,30.091925369262114,50.13788805389317,Residential,Digital,Irbid_South,0
C10067,2019-05-26,17.37040888589609,31.055613328844135,Residential,Analog,Center,0
C10013,2018-10-28,33.56975698795545,55.35463548193317,Residential,Digital,Irbid_South,0
C10027,2022-07-09,41.484008085571624,67.22601212835744,Residential,Digital,Irbid_North,0
C10007,2021-05-15,29.467204050413205,49.20080607561981,Residential,Analog,Irbid_East,0
C10022,2021-01-15,8.659152887129242,17.988729330693864,Residential,Analog,Irbid_North,0
C10020,2022-06-09,16.353737937787205,29.53060690668081,Residential,Digital,Irbid_East,0
C10077,2020-10-17,21.830572757485875,37.745859136228816,Residential,Digital,Irbid_East,0
C10075,2020-09-17,15.615142984665917,28.422714476998877,Residential,Smart,Irbid_South,0
C10038,2018-04-01,37.312240626670274,60.96836094000541,Residential,Digital,Center,0
C10077,2021-09-12,28.14014409673622,47.210216145104326,Residential,Digital,Irbid_East,0
C10047,2018-10-28,36.239894150768876,59.359841226153314,Residential,Analog,Irbid_North,0
C10041,2020-07-19,65.3289383101476,102.99340746522141,Commercial,Analog,Irbid_North,0
C10038,2018-08-29,37.485110931782785,61.22766639767418,Residential,Digital,Center,0
C10006,2019-07-25,123.83154670221137,190.74732005331705,Commercial,Digital,Irbid_South,0
C10077,2018-05-01,25.455996856220455,43.183995284330685,Residential,Digital,Irbid_East,0
C10017,2020-10-17,16.318564680452823,29.477847020679235,Residential,Analog,Irbid_West,0
C10025,2021-12-11,8.01950942619775,17.029264139296625,Residential,Digital,Center,0
C10045,2021-12-11,45.52076752437003,73.28115128655504,Commercial,Digital,Center,0
C10090,2018-04-01,31.49436151169809,52.24154226754714,Residential,Digital,Irbid_West,0
C10061,2020-02-20,23.283550615149778,39.92532592272467,Residential,Analog,Irbid_South,0
C10004,2022-11-06,2.0141587178608527,8.02123807679128,Residential,Analog,Center,1
C10072,2018-05-01,30.49248909902493,50.73873364853739,Residential,Analog,Irbid_West,0
C10004,2019-07-25,41.42448678919381,67.13673018379072,Residential,Analog,Center,1
C10057,2021-06-14,40.47116633404817,65.70674950107225,Residential,Analog,Center,0
C10038,2021-08-13,39.60213832670588,64.40320749005882,Residential,Digital,Center,0
C10021,2019-07-25,17.683386037071834,31.52507905560775,Residential,Analog,Center,0
C10062,2020-11-16,38.408913245305676,62.61336986795851,Commercial,Analog,Irbid_West,0
